dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
15,Breast Cancer Wisconsin (Original),1,RandomFuzzyRules__sampling__n1_l1,629,70,9,0.9571428571428572,0.9387755102040817,0.9927536231884058,0.1192281999392435,0.0003445000620558858
15,Breast Cancer Wisconsin (Original),1,RandomFuzzyRules__sampling__n1_l2,629,70,9,0.9428571428571428,0.9130434782608695,0.9850543478260869,0.0856102000689134,0.00023819995112717152
15,Breast Cancer Wisconsin (Original),1,RandomFuzzyRules__sampling__n2_l1,629,70,9,0.9,0.8444444444444444,0.9909420289855073,0.0933645999757573,0.00029360002372413874
15,Breast Cancer Wisconsin (Original),1,RandomFuzzyRules__sampling__n2_l2,629,70,9,0.9857142857142858,0.9795918367346939,0.9791666666666666,0.08457389997784048,0.00034389994107186794
15,Breast Cancer Wisconsin (Original),2,RandomFuzzyRules__sampling__n1_l1,629,70,9,0.9571428571428572,0.9361702127659574,0.9972826086956522,0.11624090000987053,0.00034499994944781065
15,Breast Cancer Wisconsin (Original),2,RandomFuzzyRules__sampling__n1_l2,629,70,9,0.9571428571428572,0.9333333333333333,0.9963768115942029,0.10842029994819313,0.0002902999985963106
15,Breast Cancer Wisconsin (Original),2,RandomFuzzyRules__sampling__n2_l1,629,70,9,0.9428571428571428,0.9199999999999999,0.9927536231884058,0.08976769994478673,0.0002835000632330775
15,Breast Cancer Wisconsin (Original),2,RandomFuzzyRules__sampling__n2_l2,629,70,9,0.9857142857142858,0.9787234042553191,0.9981884057971014,0.08407490001991391,0.0003252000315114856
15,Breast Cancer Wisconsin (Original),3,RandomFuzzyRules__sampling__n1_l1,629,70,9,0.9714285714285714,0.9583333333333334,0.9927536231884058,0.11396500002592802,0.000327400048263371
15,Breast Cancer Wisconsin (Original),3,RandomFuzzyRules__sampling__n1_l2,629,70,9,0.9571428571428572,0.9361702127659574,0.9882246376811595,0.09191079996526241,0.00031919998582452536
15,Breast Cancer Wisconsin (Original),3,RandomFuzzyRules__sampling__n2_l1,629,70,9,0.9428571428571428,0.9166666666666666,0.9637681159420289,0.08947579993400723,0.0003130000550299883
15,Breast Cancer Wisconsin (Original),3,RandomFuzzyRules__sampling__n2_l2,629,70,9,0.9571428571428572,0.9387755102040817,0.9873188405797102,0.08003220008686185,0.0002543999580666423
15,Breast Cancer Wisconsin (Original),4,RandomFuzzyRules__sampling__n1_l1,629,70,9,0.9142857142857143,0.888888888888889,0.9945652173913043,0.11124630004633218,0.00031999999191612005
15,Breast Cancer Wisconsin (Original),4,RandomFuzzyRules__sampling__n1_l2,629,70,9,0.9571428571428572,0.9411764705882353,0.9936594202898551,0.09228099999018013,0.00032220000866800547
15,Breast Cancer Wisconsin (Original),4,RandomFuzzyRules__sampling__n2_l1,629,70,9,0.9428571428571428,0.9199999999999999,0.9882246376811595,0.09187470003962517,0.00031109992414712906
