dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
46,Hepatitis,3,RandomFuzzyRules__max_sampling_attempts__1000000,139,16,19,0.75,0.8571428571428571,0.9230769230769231,0.049465499934740365,0.0003358999965712428
46,Hepatitis,4,RandomFuzzyRules__max_sampling_attempts__20000,139,16,19,0.6875,0.8148148148148148,0.8645833333333333,0.04993350000586361,0.00032629992347210646
46,Hepatitis,4,RandomFuzzyRules__max_sampling_attempts__100000,139,16,19,0.6875,0.8148148148148148,0.8645833333333333,0.053085100022144616,0.00032160000409930944
46,Hepatitis,4,RandomFuzzyRules__max_sampling_attempts__1000000,139,16,19,0.6875,0.8148148148148148,0.8645833333333333,0.04992829996626824,0.0002914000069722533
46,Hepatitis,5,RandomFuzzyRules__max_sampling_attempts__20000,139,16,19,0.8125,0.888888888888889,0.4479166666666667,0.049948600004427135,0.00030419998802244663
46,Hepatitis,5,RandomFuzzyRules__max_sampling_attempts__100000,139,16,19,0.8125,0.888888888888889,0.4479166666666667,0.05535279994364828,0.0003217000048607588
46,Hepatitis,5,RandomFuzzyRules__max_sampling_attempts__1000000,139,16,19,0.8125,0.888888888888889,0.4479166666666667,0.05805870005860925,0.00022789998911321163
46,Hepatitis,6,RandomFuzzyRules__max_sampling_attempts__20000,140,15,19,0.6666666666666666,0.8,0.5000000000000001,0.050246400060132146,0.0003082000184804201
46,Hepatitis,6,RandomFuzzyRules__max_sampling_attempts__100000,140,15,19,0.6666666666666666,0.8,0.5000000000000001,0.05025890003889799,0.0003135999431833625
46,Hepatitis,6,RandomFuzzyRules__max_sampling_attempts__1000000,140,15,19,0.6666666666666666,0.8,0.5000000000000001,0.048526300000958145,0.0003228000132367015
46,Hepatitis,7,RandomFuzzyRules__max_sampling_attempts__20000,140,15,19,0.7333333333333333,0.8461538461538461,0.8055555555555556,0.04997549997642636,0.0004070999566465616
46,Hepatitis,7,RandomFuzzyRules__max_sampling_attempts__100000,140,15,19,0.7333333333333333,0.8461538461538461,0.8055555555555556,0.053708699997514486,0.00030640000477433205
46,Hepatitis,7,RandomFuzzyRules__max_sampling_attempts__1000000,140,15,19,0.7333333333333333,0.8461538461538461,0.8055555555555556,0.05016890005208552,0.00030559999868273735
