dataset_name,repeat_id,fold_id,fold,n_expected_folds,estimator,n_train,n_test,n_original_features,n_transformed_features,accuracy,balanced_accuracy,auroc,mcc,fit_time,predict_time,n_rules,n_conditions,mean_conditions_per_rule,n_literals,mean_literals_per_rule
heart_disease_cleveland,0,2,3,60,RandomFuzzyRules__max_literal_repetitions__1,202,101,13,25,0.7326732673267327,0.7348305752561072,0.8004334121355399,0.46873861740677425,0.01828400231897831,0.0001475391909480095,,,,,
heart_disease_cleveland,0,2,3,60,RandomFuzzyRules__max_literal_repetitions__2,202,101,13,25,0.7524752475247525,0.7561071710007881,0.8656422379826636,0.512214342001576,0.01788288727402687,0.00014887796714901924,,,,,
heart_disease_cleveland,0,2,3,60,RandomFuzzyRules__max_literal_repetitions__3,202,101,13,25,0.7227722772277227,0.7214342001576044,0.7214342001576044,0.4428684003152088,0.017866226844489574,0.00014547910541296005,,,,,
heart_disease_cleveland,1,0,4,60,RandomFuzzyRules__max_literal_repetitions__1,202,101,13,25,0.693069306930693,0.700395256916996,0.7545454545454545,0.4025445288392729,0.01816588267683983,0.00014514895156025887,,,,,
heart_disease_cleveland,1,0,4,60,RandomFuzzyRules__max_literal_repetitions__2,202,101,13,25,0.693069306930693,0.6808300395256917,0.7630434782608696,0.37849037818350945,0.018070124089717865,0.0001358790323138237,,,,,
heart_disease_cleveland,1,0,4,60,RandomFuzzyRules__max_literal_repetitions__3,202,101,13,25,0.6831683168316832,0.6824110671936758,0.6434782608695653,0.3638169150232659,0.018212452996522188,0.0001488090492784977,,,,,
heart_disease_cleveland,1,1,5,60,RandomFuzzyRules__max_literal_repetitions__1,202,101,13,25,0.7623762376237624,0.7569169960474309,0.815810276679842,0.5191973183838662,0.018235182389616966,0.00014399783685803413,,,,,
heart_disease_cleveland,1,1,5,60,RandomFuzzyRules__max_literal_repetitions__2,202,101,13,25,0.7227722772277227,0.7134387351778657,0.7134387351778656,0.43883516542788514,0.01764739863574505,0.00015087798237800598,,,,,
heart_disease_cleveland,1,1,5,60,RandomFuzzyRules__max_literal_repetitions__3,202,101,13,25,0.7227722772277227,0.7134387351778657,0.7134387351778656,0.43883516542788514,0.017779977060854435,0.00014638900756835938,,,,,
heart_disease_cleveland,1,2,6,60,RandomFuzzyRules__max_literal_repetitions__1,202,101,13,25,0.8316831683168316,0.8315602836879432,0.8662332545311269,0.6623381239560381,0.017901947256177664,0.0001429193653166294,,,,,
heart_disease_cleveland,1,2,6,60,RandomFuzzyRules__max_literal_repetitions__2,202,101,13,25,0.7722772277227723,0.7594562647754137,0.7594562647754137,0.5664351093111198,0.017762557603418827,0.0001540081575512886,,,,,
